"Region","Category","Year","Value"
"Heilongjiang","GDR",2021,36.2
"Heilongjiang","GDR",2020,NA
"Heilongjiang","GDR",2019,31.2
"Heilongjiang","GDR",2018,29.5
"Heilongjiang","GDR",2017,28.3
"Heilongjiang","GDR",2016,28.2
"Shanghai","GDR",2024,42.4
"Shanghai","GDR",2023,41.1
"Shanghai","GDR",2022,39.7
"Shanghai","GDR",2021,37.5
"Shanghai","GDR",2020,NA
"Shanghai","GDR",2019,35.7
"Shanghai","GDR",2018,33
"Shanghai","GDR",2017,31.9
"Shanghai","GDR",2016,29.3
"Jiangsu","GDR",2024,46.6
"Jiangsu","GDR",2023,47.1
"Jiangsu","GDR",2022,47.1
"Jiangsu","GDR",2021,46.5
"Jiangsu","GDR",2020,NA
"Jiangsu","GDR",2019,40.6
"Jiangsu","GDR",2018,38.9
"Jiangsu","GDR",2017,37.7
"Jiangsu","GDR",2016,37.4
"Zhejiang","GDR",2024,38.9
"Zhejiang","GDR",2023,38.9
"Zhejiang","GDR",2022,38.6
"Zhejiang","GDR",2021,37.8
"Zhejiang","GDR",2020,NA
"Zhejiang","GDR",2019,37.2
"Zhejiang","GDR",2018,36.4
"Zhejiang","GDR",2017,32.7
"Zhejiang","GDR",2016,32.6
"Anhui","GDR",2024,47.7
"Anhui","GDR",2023,49.8
"Anhui","GDR",2022,51.1
"Anhui","GDR",2021,51.7
"Anhui","GDR",2020,NA
"Anhui","GDR",2019,48.4
"Anhui","GDR",2018,46.6
"Anhui","GDR",2017,47.3
"Anhui","GDR",2016,40.9
"Fujian","GDR",2024,43.2
"Fujian","GDR",2023,43.8
"Fujian","GDR",2022,44
"Fujian","GDR",2021,43.8
"Fujian","GDR",2020,NA
"Fujian","GDR",2019,36.7
"Fujian","GDR",2018,35.5
"Fujian","GDR",2017,38.9
"Fujian","GDR",2016,39.4
"Jiangxi","GDR",2024,46.6
"Jiangxi","GDR",2023,47.8
"Jiangxi","GDR",2022,49
"Jiangxi","GDR",2021,49.9
"Jiangxi","GDR",2020,NA
"Jiangxi","GDR",2019,43.6
"Jiangxi","GDR",2018,42.9
"Jiangxi","GDR",2017,45.7
"Jiangxi","GDR",2016,44.6
"Shandong","GDR",2024,52.7
"Shandong","GDR",2023,53.2
"Shandong","GDR",2022,52.8
"Shandong","GDR",2021,52.3
"Shandong","GDR",2020,NA
"Shandong","GDR",2019,50.4
"Shandong","GDR",2018,49.6
"Shandong","GDR",2017,44.1
"Shandong","GDR",2016,40
"Henan","GDR",2024,52.4
"Henan","GDR",2023,54.4
"Henan","GDR",2022,55.8
"Henan","GDR",2021,56.7
"Henan","GDR",2020,NA
"Henan","GDR",2019,48.5
"Henan","GDR",2018,47.8
"Henan","GDR",2017,46.4
"Henan","GDR",2016,44.6
"Hubei","GDR",2024,46.2
"Hubei","GDR",2023,46.6
"Hubei","GDR",2022,46.4
"Hubei","GDR",2021,45.6
"Hubei","GDR",2020,NA
"Hubei","GDR",2019,40.2
"Hubei","GDR",2018,38.6
"Hubei","GDR",2017,39
"Hubei","GDR",2016,37.1
"Hunan","GDR",2024,49.8
"Hunan","GDR",2023,51.2
"Hunan","GDR",2022,52.2
"Hunan","GDR",2021,52.3
"Hunan","GDR",2020,NA
"Hunan","GDR",2019,49.6
"Hunan","GDR",2018,47
"Hunan","GDR",2017,44.1
"Hunan","GDR",2016,43
"Guangdong","GDR",2024,38.4
"Guangdong","GDR",2023,38.8
"Guangdong","GDR",2022,39
"Guangdong","GDR",2021,38.6
"Guangdong","GDR",2020,NA
"Guangdong","GDR",2019,32.5
"Guangdong","GDR",2018,33.6
"Guangdong","GDR",2017,32.6
"Guangdong","GDR",2016,32.3
"Guangxi","GDR",2024,53.1
"Guangxi","GDR",2023,54.4
"Guangxi","GDR",2022,54.5
"Guangxi","GDR",2021,55.1
"Guangxi","GDR",2020,NA
"Guangxi","GDR",2019,47.1
"Guangxi","GDR",2018,46.8
"Guangxi","GDR",2017,47.1
"Guangxi","GDR",2016,45
"Hainan","GDR",2024,42.1
"Hainan","GDR",2023,42.8
"Hainan","GDR",2022,43.4
"Hainan","GDR",2021,43.7
"Hainan","GDR",2020,NA
"Hainan","GDR",2019,40.5
"Hainan","GDR",2018,37.7
"Hainan","GDR",2017,38.9
"Hainan","GDR",2016,38.9
"Chongqing","GDR",2024,47.8
"Chongqing","GDR",2023,49
"Chongqing","GDR",2022,49
"Chongqing","GDR",2021,49.3
"Chongqing","GDR",2020,NA
"Chongqing","GDR",2019,47.3
"Chongqing","GDR",2018,45.8
"Chongqing","GDR",2017,44.2
"Chongqing","GDR",2016,41.7
"Sichuan","GDR",2024,48
"Sichuan","GDR",2023,49.2
"Sichuan","GDR",2022,49.6
"Sichuan","GDR",2021,49.7
"Sichuan","GDR",2020,NA
"Sichuan","GDR",2019,47.4
"Sichuan","GDR",2018,45.7
"Sichuan","GDR",2017,42.4
"Sichuan","GDR",2016,42.2
"Guizhou","GDR",2024,53.4
"Guizhou","GDR",2023,54.6
"Guizhou","GDR",2022,54.3
"Guizhou","GDR",2021,54.5
"Guizhou","GDR",2020,NA
"Guizhou","GDR",2019,51.1
"Guizhou","GDR",2018,50.6
"Guizhou","GDR",2017,45.4
"Guizhou","GDR",2016,46.8
"Yunnan","GDR",2024,42.7
"Yunnan","GDR",2023,43.4
"Yunnan","GDR",2022,43.7
"Yunnan","GDR",2021,43.9
"Yunnan","GDR",2020,NA
"Yunnan","GDR",2019,38.7
"Yunnan","GDR",2018,38.2
"Yunnan","GDR",2017,37.6
"Yunnan","GDR",2016,38.7
"Tibet","GDR",2024,43
"Tibet","GDR",2023,43.9
"Tibet","GDR",2022,44.2
"Tibet","GDR",2021,44
"Tibet","GDR",2020,NA
"Tibet","GDR",2019,47.2
"Tibet","GDR",2018,41.3
"Tibet","GDR",2017,42.4
"Tibet","GDR",2016,40.9
"Shaanxi","GDR",2024,46.4
"Shaanxi","GDR",2023,46.3
"Shaanxi","GDR",2022,45.9
"Shaanxi","GDR",2021,45.2
"Shaanxi","GDR",2020,NA
"Shaanxi","GDR",2019,36.2
"Shaanxi","GDR",2018,34.3
"Shaanxi","GDR",2017,36.5
"Shaanxi","GDR",2016,34.4
"Gansu","GDR",2024,46.1
"Gansu","GDR",2023,47.2
"Gansu","GDR",2022,47.4
"Gansu","GDR",2021,47.5
"Gansu","GDR",2020,NA
"Gansu","GDR",2019,40.1
"Gansu","GDR",2018,40.7
"Gansu","GDR",2017,38.7
"Gansu","GDR",2016,36.8
"Qinghai","GDR",2024,42.7
"Qinghai","GDR",2023,43.4
"Qinghai","GDR",2022,43.9
"Qinghai","GDR",2021,44
"Qinghai","GDR",2020,NA
"Qinghai","GDR",2019,39
"Qinghai","GDR",2018,37.3
"Qinghai","GDR",2017,38.8
"Qinghai","GDR",2016,36.9
"Ningxia","GDR",2024,42.1
"Ningxia","GDR",2023,42.3
"Ningxia","GDR",2022,42.9
"Ningxia","GDR",2021,43
"Ningxia","GDR",2020,NA
"Ningxia","GDR",2019,43.3
"Ningxia","GDR",2018,41
"Ningxia","GDR",2017,36.7
"Ningxia","GDR",2016,36.9
"Xinjiang","GDR",2024,38.9
"Xinjiang","GDR",2023,40.1
"Xinjiang","GDR",2022,41.3
"Xinjiang","GDR",2021,42.3
"Xinjiang","GDR",2020,NA
"Xinjiang","GDR",2019,47.5
"Xinjiang","GDR",2018,42.4
"Xinjiang","GDR",2017,43.2
"Xinjiang","GDR",2016,42.4
"Beijing","CDR",2024,16.7
"Beijing","CDR",2023,16.7
"Beijing","CDR",2022,16.6
"Beijing","CDR",2021,16.4
"Beijing","CDR",2020,NA
"Beijing","CDR",2019,13.3
"Beijing","CDR",2018,13.4
"Beijing","CDR",2017,14.3
"Beijing","CDR",2016,14.1
"Tianjin","CDR",2024,17.5
"Tianjin","CDR",2023,18
"Tianjin","CDR",2022,18.5
"Tianjin","CDR",2021,18.7
"Tianjin","CDR",2020,NA
"Tianjin","CDR",2019,13.2
"Tianjin","CDR",2018,13
"Tianjin","CDR",2017,14.6
"Tianjin","CDR",2016,14
"Hebei","CDR",2024,25.5
"Hebei","CDR",2023,27
"Hebei","CDR",2022,28.2
"Hebei","CDR",2021,29.2
"Hebei","CDR",2020,NA
"Hebei","CDR",2019,27.7
"Hebei","CDR",2018,26.9
"Hebei","CDR",2017,25.6
"Hebei","CDR",2016,26.1
"Shanxi","CDR",2024,20.9
"Shanxi","CDR",2023,21.4
"Shanxi","CDR",2022,22
"Shanxi","CDR",2021,22.6
"Shanxi","CDR",2020,NA
"Shanxi","CDR",2019,20.9
"Shanxi","CDR",2018,21.1
"Shanxi","CDR",2017,20.7
"Shanxi","CDR",2016,20.2
"Inner Mongolia","CDR",2024,17.5
"Inner Mongolia","CDR",2023,18
"Inner Mongolia","CDR",2022,18.5
"Inner Mongolia","CDR",2021,19
"Inner Mongolia","CDR",2020,NA
"Inner Mongolia","CDR",2019,17
"Inner Mongolia","CDR",2018,17.3
"Inner Mongolia","CDR",2017,17.9
"Inner Mongolia","CDR",2016,16.5
"Liaoning","CDR",2024,14.4
"Liaoning","CDR",2023,14.7
"Liaoning","CDR",2022,15
"Liaoning","CDR",2021,15.3
"Liaoning","CDR",2020,NA
"Liaoning","CDR",2019,13.8
"Liaoning","CDR",2018,13.6
"Liaoning","CDR",2017,13.4
"Liaoning","CDR",2016,14
"Jilin","CDR",2024,14.1
"Jilin","CDR",2023,14.5
"Jilin","CDR",2022,15.1
"Jilin","CDR",2021,15.5
"Jilin","CDR",2020,NA
"Jilin","CDR",2019,15.7
"Jilin","CDR",2018,16.3
"Jilin","CDR",2017,16.5
"Jilin","CDR",2016,16.5
"Heilongjiang","CDR",2024,11.6
"Heilongjiang","CDR",2023,12.2
"Heilongjiang","CDR",2022,12.7
"Heilongjiang","CDR",2021,13.3
"Heilongjiang","CDR",2020,NA
"Heilongjiang","CDR",2019,13.1
"Heilongjiang","CDR",2018,13.7
"Heilongjiang","CDR",2017,12.8
"Heilongjiang","CDR",2016,12.9
"Shanghai","CDR",2024,13.5
"Shanghai","CDR",2023,13.5
"Shanghai","CDR",2022,13.7
"Shanghai","CDR",2021,13.5
"Shanghai","CDR",2020,NA
"Shanghai","CDR",2019,13.6
"Shanghai","CDR",2018,13.1
"Shanghai","CDR",2017,13.1
"Shanghai","CDR",2016,12.5
"Jiangsu","CDR",2024,19.1
"Jiangsu","CDR",2023,20
"Jiangsu","CDR",2022,20.8
"Jiangsu","CDR",2021,21.5
"Jiangsu","CDR",2020,NA
"Jiangsu","CDR",2019,19.4
"Jiangsu","CDR",2018,19.1
"Jiangsu","CDR",2017,18.5
"Jiangsu","CDR",2016,18.9
"Zhejiang","CDR",2024,17.1
"Zhejiang","CDR",2023,17.5
"Zhejiang","CDR",2022,18
"Zhejiang","CDR",2021,18.3
"Zhejiang","CDR",2020,NA
"Zhejiang","CDR",2019,17.9
"Zhejiang","CDR",2018,18.7
"Zhejiang","CDR",2017,16.2
"Zhejiang","CDR",2016,17.2
"Anhui","CDR",2024,24.6
"Anhui","CDR",2023,26
"Anhui","CDR",2022,27.2
"Anhui","CDR",2021,28.3
"Anhui","CDR",2020,NA
"Anhui","CDR",2019,27.7
"Anhui","CDR",2018,27.3
"Anhui","CDR",2017,28.1
"Anhui","CDR",2016,24.7
"Fujian","CDR",2024,24.6
"Fujian","CDR",2023,25.6
"Fujian","CDR",2022,26.5
"Fujian","CDR",2021,27.2
"Fujian","CDR",2020,NA
"Fujian","CDR",2019,23.1
"Fujian","CDR",2018,22.7
"Fujian","CDR",2017,25.7
"Fujian","CDR",2016,25.5
"Jiangxi","CDR",2024,26.2
"Jiangxi","CDR",2023,27.9
"Jiangxi","CDR",2022,29.6
"Jiangxi","CDR",2021,31.3
"Jiangxi","CDR",2020,NA
"Jiangxi","CDR",2019,29
"Jiangxi","CDR",2018,29
"Jiangxi","CDR",2017,31.5
"Jiangxi","CDR",2016,30.7
"Shandong","CDR",2024,25.6
"Shandong","CDR",2023,26.5
"Shandong","CDR",2022,27.3
"Shandong","CDR",2021,28.1
"Shandong","CDR",2020,NA
"Shandong","CDR",2019,26.6
"Shandong","CDR",2018,27
"Shandong","CDR",2017,25.5
"Shandong","CDR",2016,23.7
"Henan","CDR",2024,29.5
"Henan","CDR",2023,31.4
"Henan","CDR",2022,33.2
"Henan","CDR",2021,34.8
"Henan","CDR",2020,NA
"Henan","CDR",2019,31.3
"Henan","CDR",2018,31.5
"Henan","CDR",2017,30.5
"Henan","CDR",2016,30.1
"Hubei","CDR",2024,20.9
"Hubei","CDR",2023,21.8
"Hubei","CDR",2022,22.5
"Hubei","CDR",2021,23.1
"Hubei","CDR",2020,NA
"Hubei","CDR",2019,21.8
"Hubei","CDR",2018,21.3
"Hubei","CDR",2017,22
"Hubei","CDR",2016,21.2
"Hunan","CDR",2024,24.9
"Hunan","CDR",2023,26.3
"Hunan","CDR",2022,27.6
"Hunan","CDR",2021,28.7
"Hunan","CDR",2020,NA
"Hunan","CDR",2019,29.9
"Hunan","CDR",2018,28.7
"Hunan","CDR",2017,26.5
"Hunan","CDR",2016,26
"Guangdong","CDR",2024,24.3
"Guangdong","CDR",2023,25
"Guangdong","CDR",2022,25.7
"Guangdong","CDR",2021,26
"Guangdong","CDR",2020,NA
"Guangdong","CDR",2019,21.2
"Guangdong","CDR",2018,22.6
"Guangdong","CDR",2017,22.3
"Guangdong","CDR",2016,22.2
"Guangxi","CDR",2024,31.7
"Guangxi","CDR",2023,33.1
"Guangxi","CDR",2022,34.3
"Guangxi","CDR",2021,35.5
"Guangxi","CDR",2020,NA
"Guangxi","CDR",2019,32.1
"Guangxi","CDR",2018,32.1
"Guangxi","CDR",2017,32.7
"Guangxi","CDR",2016,31
"Hainan","CDR",2024,25.3
"Hainan","CDR",2023,26.1
"Hainan","CDR",2022,27.2
"Hainan","CDR",2021,28.1
"Hainan","CDR",2020,NA
"Hainan","CDR",2019,27.4
"Hainan","CDR",2018,26.4
"Hainan","CDR",2017,27.5
"Hainan","CDR",2016,27.4
"Chongqing","CDR",2024,19.9
"Chongqing","CDR",2023,20.8
"Chongqing","CDR",2022,21.7
"Chongqing","CDR",2021,22.8
"Chongqing","CDR",2020,NA
"Chongqing","CDR",2019,24.7
"Chongqing","CDR",2018,24.7
"Chongqing","CDR",2017,23.7
"Chongqing","CDR",2016,21.9
"Sichuan","CDR",2024,20.7
"Sichuan","CDR",2023,21.6
"Sichuan","CDR",2022,22.5
"Sichuan","CDR",2021,23.4
"Sichuan","CDR",2020,NA
"Sichuan","CDR",2019,24.2
"Sichuan","CDR",2018,23.8
"Sichuan","CDR",2017,22.5
"Sichuan","CDR",2016,22.7
"Guizhou","CDR",2024,33.6
"Guizhou","CDR",2023,34.8
"Guizhou","CDR",2022,35.6
"Guizhou","CDR",2021,36.4
"Guizhou","CDR",2020,NA
"Guizhou","CDR",2019,33.6
"Guizhou","CDR",2018,33.5
"Guizhou","CDR",2017,31
"Guizhou","CDR",2016,32.7
"Yunnan","CDR",2024,25.5
"Yunnan","CDR",2023,26.3
"Yunnan","CDR",2022,26.9
"Yunnan","CDR",2021,27.7
"Yunnan","CDR",2020,NA
"Yunnan","CDR",2019,25
"Yunnan","CDR",2018,25
"Yunnan","CDR",2017,26.1
"Yunnan","CDR",2016,27.1
"Tibet","CDR",2024,34
"Tibet","CDR",2023,35.1
"Tibet","CDR",2022,35.7
"Tibet","CDR",2021,35.6
"Tibet","CDR",2020,NA
"Tibet","CDR",2019,38.4
"Tibet","CDR",2018,33.2
"Tibet","CDR",2017,34.1
"Tibet","CDR",2016,33.9
"Shaanxi","CDR",2024,23.4
"Shaanxi","CDR",2023,24
"Shaanxi","CDR",2022,24.5
"Shaanxi","CDR",2021,24.9
"Shaanxi","CDR",2020,NA
"Shaanxi","CDR",2019,19.8
"Shaanxi","CDR",2018,19.3
"Shaanxi","CDR",2017,21.3
"Shaanxi","CDR",2016,19.9
"Gansu","CDR",2024,26.2
"Gansu","CDR",2023,27.1
"Gansu","CDR",2022,27.6
"Gansu","CDR",2021,28.3
"Gansu","CDR",2020,NA
"Gansu","CDR",2019,24
"Gansu","CDR",2018,24.7
"Gansu","CDR",2017,24.3
"Gansu","CDR",2016,23.2
"Qinghai","CDR",2024,27.7
"Qinghai","CDR",2023,28.4
"Qinghai","CDR",2022,29.2
"Qinghai","CDR",2021,29.8
"Qinghai","CDR",2020,NA
"Qinghai","CDR",2019,27.1
"Qinghai","CDR",2018,26.8
"Qinghai","CDR",2017,27.8
"Qinghai","CDR",2016,27
"Ningxia","CDR",2024,27
"Ningxia","CDR",2023,27.3
"Ningxia","CDR",2022,28
"Ningxia","CDR",2021,28.7
"Ningxia","CDR",2020,NA
"Ningxia","CDR",2019,29.7
"Ningxia","CDR",2018,28.3
"Ningxia","CDR",2017,25.1
"Ningxia","CDR",2016,26.2
"Xinjiang","CDR",2024,26.6
"Xinjiang","CDR",2023,27.9
"Xinjiang","CDR",2022,29.5
"Xinjiang","CDR",2021,30.8
"Xinjiang","CDR",2020,NA
"Xinjiang","CDR",2019,35.6
"Xinjiang","CDR",2018,32.2
"Xinjiang","CDR",2017,32.8
"Xinjiang","CDR",2016,32.1
"Beijing","ODR",2024,23
"Beijing","ODR",2023,22
"Beijing","ODR",2022,20.8
"Beijing","ODR",2021,19.3
"Beijing","ODR",2020,NA
"Beijing","ODR",2019,14.7
"Beijing","ODR",2018,14.4
"Beijing","ODR",2017,16.3
"Beijing","ODR",2016,15.2
"Tianjin","ODR",2024,26.8
"Tianjin","ODR",2023,25.8
"Tianjin","ODR",2022,24.3
"Tianjin","ODR",2021,22.5
"Tianjin","ODR",2020,NA
"Tianjin","ODR",2019,15.6
"Tianjin","ODR",2018,13.9
"Tianjin","ODR",2017,14.6
"Tianjin","ODR",2016,14.6
"Hebei","ODR",2024,24.7
"Hebei","ODR",2023,24.6
"Hebei","ODR",2022,23.8
"Hebei","ODR",2021,22.7
"Hebei","ODR",2020,NA
"Hebei","ODR",2019,19.3
"Hebei","ODR",2018,18.4
"Hebei","ODR",2017,16.8
"Hebei","ODR",2016,15.4
"Shanxi","ODR",2024,22.7
"Shanxi","ODR",2023,21.8
"Shanxi","ODR",2022,20.7
"Shanxi","ODR",2021,19.4
"Shanxi","ODR",2020,NA
"Shanxi","ODR",2019,14.9
"Shanxi","ODR",2018,13.9
"Shanxi","ODR",2017,11.9
"Shanxi","ODR",2016,11.5
"Inner Mongolia","ODR",2024,22.4
"Inner Mongolia","ODR",2023,21.6
"Inner Mongolia","ODR",2022,20.4
"Inner Mongolia","ODR",2021,19.1
"Inner Mongolia","ODR",2020,NA
"Inner Mongolia","ODR",2019,13.3
"Inner Mongolia","ODR",2018,12.8
"Inner Mongolia","ODR",2017,14.3
"Inner Mongolia","ODR",2016,12.1
"Liaoning","ODR",2024,32.1
"Liaoning","ODR",2023,30.6
"Liaoning","ODR",2022,28.8
"Liaoning","ODR",2021,26.7
"Liaoning","ODR",2020,NA
"Liaoning","ODR",2019,21.6
"Liaoning","ODR",2018,20
"Liaoning","ODR",2017,18.6
"Liaoning","ODR",2016,17.4
"Jilin","ODR",2024,27.5
"Jilin","ODR",2023,26.3
"Jilin","ODR",2022,24.8
"Jilin","ODR",2021,23.2
"Jilin","ODR",2020,NA
"Jilin","ODR",2019,17.7
"Jilin","ODR",2018,16.4
"Jilin","ODR",2017,16.2
"Jilin","ODR",2016,14.2
"Heilongjiang","ODR",2024,26.9
"Heilongjiang","ODR",2023,26
"Heilongjiang","ODR",2022,24.4
"Heilongjiang","ODR",2021,22.8
"Heilongjiang","ODR",2020,NA
"Heilongjiang","ODR",2019,18.1
"Heilongjiang","ODR",2018,15.8
"Heilongjiang","ODR",2017,15.6
"Heilongjiang","ODR",2016,15.3
"Shanghai","ODR",2024,28.8
"Shanghai","ODR",2023,27.6
"Shanghai","ODR",2022,26.1
"Shanghai","ODR",2021,24
"Shanghai","ODR",2020,NA
"Shanghai","ODR",2019,22.1
"Shanghai","ODR",2018,19.9
"Shanghai","ODR",2017,18.8
"Shanghai","ODR",2016,16.8
"Jiangsu","ODR",2024,27.5
"Jiangsu","ODR",2023,27.2
"Jiangsu","ODR",2022,26.3
"Jiangsu","ODR",2021,25
"Jiangsu","ODR",2020,NA
"Jiangsu","ODR",2019,21.2
"Jiangsu","ODR",2018,19.9
"Jiangsu","ODR",2017,19.2
"Jiangsu","ODR",2016,18.6
"Zhejiang","ODR",2024,21.8
"Zhejiang","ODR",2023,21.4
"Zhejiang","ODR",2022,20.7
"Zhejiang","ODR",2021,19.5
"Zhejiang","ODR",2020,NA
"Zhejiang","ODR",2019,19.3
"Zhejiang","ODR",2018,17.7
"Zhejiang","ODR",2017,16.6
"Zhejiang","ODR",2016,15.4
"Anhui","ODR",2024,23.2
"Anhui","ODR",2023,23.8
"Anhui","ODR",2022,23.9
"Anhui","ODR",2021,23.4
"Anhui","ODR",2020,NA
"Anhui","ODR",2019,20.7
"Anhui","ODR",2018,19.4
"Anhui","ODR",2017,19.1
"Anhui","ODR",2016,16.2
"Fujian","ODR",2024,18.6
"Fujian","ODR",2023,18.2
"Fujian","ODR",2022,17.6
"Fujian","ODR",2021,16.6
"Fujian","ODR",2020,NA
"Fujian","ODR",2019,13.7
"Fujian","ODR",2018,12.9
"Fujian","ODR",2017,13.2
"Fujian","ODR",2016,13.9
"Jiangxi","ODR",2024,20.4
"Jiangxi","ODR",2023,19.9
"Jiangxi","ODR",2022,19.4
"Jiangxi","ODR",2021,18.6
"Jiangxi","ODR",2020,NA
"Jiangxi","ODR",2019,14.6
"Jiangxi","ODR",2018,13.9
"Jiangxi","ODR",2017,14.2
"Jiangxi","ODR",2016,13.9
"Shandong","ODR",2024,27.1
"Shandong","ODR",2023,26.7
"Shandong","ODR",2022,25.6
"Shandong","ODR",2021,24.3
"Shandong","ODR",2020,NA
"Shandong","ODR",2019,23.8
"Shandong","ODR",2018,22.7
"Shandong","ODR",2017,18.6
"Shandong","ODR",2016,16.3
"Henan","ODR",2024,22.9
"Henan","ODR",2023,23
"Henan","ODR",2022,22.7
"Henan","ODR",2021,21.9
"Henan","ODR",2020,NA
"Henan","ODR",2019,17.2
"Henan","ODR",2018,16.3
"Henan","ODR",2017,15.9
"Henan","ODR",2016,14.6
"Hubei","ODR",2024,25.3
"Hubei","ODR",2023,24.9
"Hubei","ODR",2022,23.9
"Hubei","ODR",2021,22.5
"Hubei","ODR",2020,NA
"Hubei","ODR",2019,18.3
"Hubei","ODR",2018,17.3
"Hubei","ODR",2017,17
"Hubei","ODR",2016,15.9
"Hunan","ODR",2024,25
"Hunan","ODR",2023,24.9
"Hunan","ODR",2022,24.5
"Hunan","ODR",2021,23.6
"Hunan","ODR",2020,NA
"Hunan","ODR",2019,19.7
"Hunan","ODR",2018,18.4
"Hunan","ODR",2017,17.5
"Hunan","ODR",2016,17
"Guangdong","ODR",2024,14.1
"Guangdong","ODR",2023,13.8
"Guangdong","ODR",2022,13.3
"Guangdong","ODR",2021,12.6
"Guangdong","ODR",2020,NA
"Guangdong","ODR",2019,11.4
"Guangdong","ODR",2018,11
"Guangdong","ODR",2017,10.3
"Guangdong","ODR",2016,10.2
"Guangxi","ODR",2024,21.4
"Guangxi","ODR",2023,21.3
"Guangxi","ODR",2022,20.3
"Guangxi","ODR",2021,19.5
"Guangxi","ODR",2020,NA
"Guangxi","ODR",2019,15
"Guangxi","ODR",2018,14.7
"Guangxi","ODR",2017,14.3
"Guangxi","ODR",2016,14.1
"Hainan","ODR",2024,16.9
"Hainan","ODR",2023,16.7
"Hainan","ODR",2022,16.2
"Hainan","ODR",2021,15.5
"Hainan","ODR",2020,NA
"Hainan","ODR",2019,13.1
"Hainan","ODR",2018,11.3
"Hainan","ODR",2017,11.4
"Hainan","ODR",2016,11.5
"Chongqing","ODR",2024,27.9
"Chongqing","ODR",2023,28.2
"Chongqing","ODR",2022,27.3
"Chongqing","ODR",2021,26.5
"Chongqing","ODR",2020,NA
"Chongqing","ODR",2019,22.6
"Chongqing","ODR",2018,21.1
"Chongqing","ODR",2017,20.6
"Chongqing","ODR",2016,19.8
"Sichuan","ODR",2024,27.3
"Sichuan","ODR",2023,27.5
"Sichuan","ODR",2022,27.1
"Sichuan","ODR",2021,26.3
"Sichuan","ODR",2020,NA
"Sichuan","ODR",2019,23.2
"Sichuan","ODR",2018,21.8
"Sichuan","ODR",2017,19.8
"Sichuan","ODR",2016,19.5
"Guizhou","ODR",2024,19.8
"Guizhou","ODR",2023,19.8
"Guizhou","ODR",2022,18.7
"Guizhou","ODR",2021,18.2
"Guizhou","ODR",2020,NA
"Guizhou","ODR",2019,17.5
"Guizhou","ODR",2018,17.1
"Guizhou","ODR",2017,14.5
"Guizhou","ODR",2016,14.1
"Yunnan","ODR",2024,17.2
"Yunnan","ODR",2023,17.1
"Yunnan","ODR",2022,16.8
"Yunnan","ODR",2021,16.2
"Yunnan","ODR",2020,NA
"Yunnan","ODR",2019,13.7
"Yunnan","ODR",2018,13.2
"Yunnan","ODR",2017,11.6
"Yunnan","ODR",2016,11.6
"Tibet","ODR",2024,9
"Tibet","ODR",2023,8.8
"Tibet","ODR",2022,8.5
"Tibet","ODR",2021,8.4
"Tibet","ODR",2020,NA
"Tibet","ODR",2019,8.9
"Tibet","ODR",2018,8
"Tibet","ODR",2017,8.2
"Tibet","ODR",2016,7
"Shaanxi","ODR",2024,23
"Shaanxi","ODR",2023,22.3
"Shaanxi","ODR",2022,21.4
"Shaanxi","ODR",2021,20.3
"Shaanxi","ODR",2020,NA
"Shaanxi","ODR",2019,16.4
"Shaanxi","ODR",2018,15
"Shaanxi","ODR",2017,15.1
"Shaanxi","ODR",2016,14.4
"Gansu","ODR",2024,19.9
"Gansu","ODR",2023,20.1
"Gansu","ODR",2022,19.8
"Gansu","ODR",2021,19.2
"Gansu","ODR",2020,NA
"Gansu","ODR",2019,16.1
"Gansu","ODR",2018,15.9
"Gansu","ODR",2017,14.3
"Gansu","ODR",2016,13.6
"Qinghai","ODR",2024,15.1
"Qinghai","ODR",2023,15
"Qinghai","ODR",2022,14.7
"Qinghai","ODR",2021,14.2
"Qinghai","ODR",2020,NA
"Qinghai","ODR",2019,11.9
"Qinghai","ODR",2018,10.4
"Qinghai","ODR",2017,11
"Qinghai","ODR",2016,9.9
"Ningxia","ODR",2024,15.1
"Ningxia","ODR",2023,14.9
"Ningxia","ODR",2022,14.9
"Ningxia","ODR",2021,14.4
"Ningxia","ODR",2020,NA
"Ningxia","ODR",2019,13.6
"Ningxia","ODR",2018,12.7
"Ningxia","ODR",2017,11.6
"Ningxia","ODR",2016,10.7
"Xinjiang","ODR",2024,12.3
"Xinjiang","ODR",2023,12.2
"Xinjiang","ODR",2022,11.9
"Xinjiang","ODR",2021,11.5
"Xinjiang","ODR",2020,NA
"Xinjiang","ODR",2019,11.9
"Xinjiang","ODR",2018,10.2
"Xinjiang","ODR",2017,10.4
"Xinjiang","ODR",2016,10.3
"Beijing","marriagerate",2024,11.39
"Beijing","marriagerate",2023,13.67
"Beijing","marriagerate",2022,9.09
"Beijing","marriagerate",2021,10.29
"Beijing","marriagerate",2020,11.34
"Beijing","marriagerate",2019,12.82
"Beijing","marriagerate",2018,13.7
"Beijing","marriagerate",2017,15.05
"Beijing","marriagerate",2016,16.52
"Tianjin","marriagerate",2024,6.02
"Tianjin","marriagerate",2023,8.35
"Tianjin","marriagerate",2022,6.88
"Tianjin","marriagerate",2021,8.03
"Tianjin","marriagerate",2020,8.97
"Tianjin","marriagerate",2019,9.61
"Tianjin","marriagerate",2018,9.72
"Tianjin","marriagerate",2017,9.48
"Tianjin","marriagerate",2016,9.78
"Hebei","marriagerate",2024,27.81
"Hebei","marriagerate",2023,36.98
"Hebei","marriagerate",2022,30.18
